year,month,day,wday,pct_delayed,n_delayed,n_flights,pct_weather_delays,pct_security_delays,diff_pct_delayed,diff_n_delayed,diff_n_flights,diff_pct_weather_delays,diff_pct_security_delays,is_weekend,time
2008,7,3,4,33.6754836162653,1706,5072,2.58280757097792,0.157728706624606,-11.7756722375751,-732,-325,-4.8101885379715,-0.527837348591255,0,185
2008,7,4,5,29.7250109122654,681,2296,3.65853658536585,0.0435540069686411,-3.95047270399992,-1025,-2776,1.07572901438794,-0.114174699655965,0,186
2008,7,5,6,37.8416062465142,1357,3599,6.36287857738261,0.555709919422062,8.11659533424883,676,1303,2.70434199201675,0.512155912453421,1,187
2008,7,6,7,55.1164537941398,3668,6688,9.30023923444976,0.164473684210526,17.2748475476255,2311,3089,2.93736065706716,-0.391236235211535,1,188
2008,7,7,1,51.1150864639237,4286,8409,4.35247948626472,0.237840409085504,-4.00136733021607,618,1721,-4.94775974818505,0.0733667248749773,0,189
2008,7,8,2,56.3504823151125,4206,7532,7.81996813595327,0.38502389803505,5.23539585118886,-80,-877,3.46748864968855,0.147183488949547,0,190
2008,7,9,3,50.0852052672347,3233,6484,5.53670573719926,0.246761258482418,-6.26527704787784,-973,-1048,-2.28326239875401,-0.138262639552632,0,191
2008,7,10,4,54.3354481861071,3340,6203,12.4455908431404,0.225697243269386,4.25024291887235,107,-281,6.90888510594116,-0.0210640152130325,0,192
2008,7,11,5,38.4640522875817,2354,6130,2.88743882544861,0.146818923327896,-15.8713958985254,-986,-73,-9.5581520176918,-0.0788783199414902,0,193
2008,7,12,6,40.1872340425532,2361,5888,5.28192934782609,0.186820652173913,1.72318175497149,7,-242,2.39449052237747,0.0400017288460175,1,194
2008,7,13,7,61.1963406052076,4348,7150,9.13286713286713,0.195804195804196,21.0091065626544,1987,1262,3.85093778504105,0.00898354363028275,1,195
2008,7,14,1,40.5527272727273,2788,6883,2.78948133081505,0.101699840185965,-20.6436133324803,-1560,-267,-6.34338580205208,-0.0941043556182304,0,196
2008,7,15,2,38.3414436334144,1891,4946,6.79336837848767,0.222401940962394,-2.21128363931284,-897,-1937,4.00388704767262,0.120702100776428,0,197
2008,7,16,3,34.119982355536,1547,4542,1.89343901365037,0.286217525319243,-4.22146127787848,-344,-404,-4.89992936483729,0.0638155843568488,0,198
2008,7,17,4,37.3972864513663,1957,5239,3.28306928803207,0.171788509257492,3.27730409583037,410,697,1.38963027438169,-0.114429016061751,0,199
2008,7,18,5,41.9855048036407,2491,5946,2.87588294651867,0.319542549613185,4.58821835227433,534,707,-0.407186341513399,0.147754040355693,0,200
2008,7,19,6,38.1071703932151,1977,5191,2.65844731265652,0.346753997303024,-3.87833441042555,-514,-755,-0.217435633862147,0.0272114476898391,1,201
2008,7,20,7,48.352,3022,6269,4.45047056946881,0.223321103844313,10.2448296067849,1045,1078,1.79202325681229,-0.123432893458711,1,202
2008,7,21,1,39.3115650635355,2444,6239,3.23769834909441,0.256451354383715,-9.04043493646454,-578,-30,-1.21277222037441,0.0331302505394021,0,203
2008,7,22,2,46.5689655172414,2701,5856,5.08879781420765,0.495218579234973,7.25740045370591,257,-383,1.85109946511324,0.238767224851257,0,204
2008,7,23,3,52.8637770897833,3415,6576,9.0632603406326,0.106447688564477,6.2948115725419,714,720,3.97446252642495,-0.388770890670496,0,205
2008,7,24,4,49.5882206139256,3974,8040,7.45024875621891,0.721393034825871,-3.27555647585765,559,1464,-1.6130115844137,0.614945346261394,0,206
2008,7,25,5,36.9076923076923,2399,6510,3.36405529953917,0.537634408602151,-12.6805283062333,-1575,-1530,-4.08619345667974,-0.18375862622372,0,207
2008,7,26,6,36.3888296738435,1707,4709,3.82246761520493,0.254831174346995,-0.518862633848777,-692,-1801,0.458412315665756,-0.282803234255156,1,208
2008,7,27,7,53.0548068283917,3543,6713,7.3737524206763,0.223447043050797,16.6659771545482,1836,2004,3.55128480547137,-0.0313841312961981,1,209
2008,7,28,1,40.0624691763932,2437,6088,2.38173455978975,0.279237844940867,-12.9923376519985,-1106,-625,-4.99201786088655,0.0557908018900703,0,210
2008,7,29,2,42.907507258399,2069,4840,2.85123966942149,0.18595041322314,2.84503808200577,-368,-1248,0.469505109631737,-0.0932874317177268,0,211
2008,7,30,3,39.1520312222814,2207,5661,6.50061826532415,0.158982511923688,-3.75547603611765,138,821,3.64937859590266,-0.0269679012994521,0,212
2008,7,31,4,52.8289025221541,3875,7366,8.44420309530274,0.176486559869671,13.6768712998727,1668,1705,1.94358482997859,0.0175040479459831,0,213
2008,8,1,5,40.4631578947368,2883,7138,3.72653404314934,0.154104791258056,-12.3657446274172,-992,-228,-4.7176690521534,-0.022381768611616,0,214
2008,8,2,6,45.7755562721703,2839,6238,6.28406540557871,0.288554023725553,5.31239837743343,-44,-900,2.55753136242937,0.134449232467498,1,215
2008,8,3,7,37.5486381322957,2316,6180,4.41747572815534,0.11326860841424,-8.22691813987455,-523,-58,-1.86658967742337,-0.175285415311314,1,216
2008,8,4,1,47.5054545454546,3266,6981,7.34851740438333,0.429737859905458,9.95681641315883,950,801,2.93104167622799,0.316469251491218,0,217
2008,8,5,2,41.7597141581063,2805,6745,6.73091178650853,0.148257968865827,-5.74574038734825,-461,-236,-0.6176056178748,-0.281479891039631,0,218
2008,8,6,3,38.5509838998211,2155,5611,4.15255747638567,0.196043486009624,-3.20873025828519,-650,-1134,-2.57835431012285,0.0477855171437974,0,219
2008,8,7,4,54.3799772468715,3824,7084,6.8746470920384,0.141163184641446,15.8289933470503,1669,1473,2.72208961565273,-0.0548803013681785,0,220
2008,8,8,5,43.691663984551,2715,6236,3.49583066067992,0.272610647851187,-10.6883132623204,-1109,-848,-3.37881643135847,0.131447463209741,0,221
2008,8,9,6,34.4291338582677,1749,5089,2.35802711731185,0.255452937708784,-9.26253012628329,-966,-1147,-1.13780354336807,-0.017157710142403,1,222
2008,8,10,7,48.6495281483892,2990,6183,5.83858968138444,0.194080543425522,14.2203942901215,1241,1094,3.48056256407259,-0.0613723942832621,1,223
2008,8,11,1,47.2417401704291,3160,6712,5.66150178784267,0.193682955899881,-1.40778797796014,170,529,-0.177087893541771,-0.000397587525640786,0,224
2008,8,12,2,35.3700189753321,1864,5275,2.29383886255924,0.360189573459716,-11.871721195097,-1296,-1437,-3.36766292528343,0.166506617559835,0,225
2008,8,13,3,33.2358235823582,1477,4455,1.88552188552189,0.336700336700337,-2.13419539297383,-387,-820,-0.408316977037357,-0.023489236759379,0,226
2008,8,14,4,46.5601742603013,2565,5564,9.07620416966211,0.287562904385334,13.3243506779431,1088,1109,7.19068228414023,-0.0491374323150023,0,227
2008,8,15,5,51.9510624597553,4034,7847,10.5518032369058,0.229387026889257,5.39088819945399,1469,2283,1.47559906724371,-0.0581758774960773,0,228
2008,8,16,6,41.109709962169,2282,5563,6.18371382347654,0.323566420995866,-10.8413524975863,-1752,-2284,-4.36808941342928,0.0941793941066085,1,229
2008,8,17,7,31.8100890207715,1608,5062,1.36309758988542,0.493875938364283,-9.29962094139746,-674,-501,-4.82061623359112,0.170309517368417,1,230
2008,8,18,1,35.9254759011746,1774,4946,3.69995956328346,0.202183582693085,4.11538688040305,166,-116,2.33686197339804,-0.291692355671198,0,231
2008,8,19,2,33.6821266968326,1191,3539,1.58236790053687,0.0565131393048884,-2.24334920434198,-583,-1407,-2.11759166274659,-0.145670443388197,0,232
2008,8,20,3,46.5806955842126,2384,5130,7.71929824561404,0.233918128654971,12.89856888738,1193,1591,6.13693034507716,0.177404989350082,0,233
2008,8,21,4,42.4952015355086,2214,5228,7.05814843152257,0.0956388676358072,-4.08549404870395,-170,98,-0.661149814091464,-0.138279261019164,0,234
2008,8,22,5,39.6630615640599,1907,4821,4.08628915162829,0.207425845260319,-2.83213997144873,-307,-407,-2.97185927989428,0.111786977624512,0,235
2008,8,23,6,32.3853743470691,1116,3459,4.94362532523851,0.433651344319167,-7.27768721699083,-791,-1362,0.857336173610215,0.226225499058848,1,236
2008,8,24,7,32.10840606339,1398,4362,3.46171480972031,0.114626318202659,-0.276968283679082,282,903,-1.4819105155182,-0.319025026116508,1,237
2008,8,25,1,47.9286169534736,2256,4722,8.04743752647184,0.190597204574333,15.8202108900836,858,360,4.58572271675152,0.0759708863716736,0,238
2008,8,26,2,49.8831030818279,2347,4711,3.29017193801741,0.127361494374867,1.9544861283543,91,-11,-4.75726558845443,-0.0632357101994656,0,239
2008,8,27,3,32.6215228996909,1161,3570,2.74509803921569,0.252100840336134,-17.2615801821369,-1186,-1141,-0.54507389880172,0.124739345961267,0,240
2008,8,28,4,32.4825986078886,1400,4327,3.14305523457361,0.161774901779524,-0.13892429180229,239,757,0.397957195357922,-0.0903259385566105,0,241
2008,8,29,5,38.8056872037915,2047,5286,9.76163450624291,0.132425274309497,6.32308859590283,647,959,6.6185792716693,-0.0293496274700271,0,242
2008,8,30,6,27.5622254758419,753,2735,2.74223034734918,0.255941499085923,-11.2434617279496,-1294,-2551,-7.01940415889373,0.123516224776426,1,243
2008,8,31,7,25.5965292841649,472,1849,2.16333153055706,0.0540832882639265,-1.96569619167702,-281,-886,-0.578898816792119,-0.201858210821997,1,244
2008,9,1,1,27.8166278166278,716,2580,1.78294573643411,0.0775193798449612,2.22009853246296,244,731,-0.380385794122949,0.0234360915810348,0,245
2008,9,2,2,31.0459940652819,837,2701,1.59200296186598,0.296186597556461,3.22936624865409,121,121,-0.190942774568133,0.218667217711499,0,246
2008,9,3,3,29.3103448275862,629,2148,4.05027932960894,0.232774674115456,-1.7356492376957,-208,-553,2.45827636774296,-0.0634119234410044,0,247
2008,9,4,4,47.9304347826087,1378,2880,2.74305555555556,0.243055555555556,18.6200899550225,749,732,-1.30722377405338,0.0102808814400993,0,248
2008,9,5,5,29.5197740112994,836,2834,1.23500352858151,0.211714890613973,-18.4106607713093,-542,-46,-1.50805202697405,-0.0313406649415824,0,249
2008,9,6,6,38.7745974955277,867,2250,4.35555555555556,0.311111111111111,9.25482348422829,31,-584,3.12055202697405,0.0993962204971379,1,250
2008,9,7,7,31.1835334476844,909,2921,1.12975008558713,0.171174255391989,-7.59106404784334,42,671,-3.22580546996843,-0.139936855719122,1,251
2008,9,8,1,48.5762959357508,1996,4117,7.45688608209862,0.218605780908428,17.3927624880664,1087,1196,6.32713599651149,0.0474315255164394,0,252
2008,9,9,2,50.5159705159705,2056,4084,5.87659157688541,0.0244857982370225,1.93967458021973,60,-33,-1.58029450521321,-0.194119982671406,0,253
2008,9,10,3,33.0638641875505,818,2477,2.05894226887364,0.161485668146952,-17.45210632842,-1238,-1607,-3.81764930801177,0.136999869909929,0,254
2008,9,11,4,33.5407086827157,1240,3704,3.02375809935205,0.296976241900648,0.476844495165196,422,1227,0.964815830478415,0.135490573753696,0,255
2008,9,12,5,48.2640762727109,2683,5568,4.29238505747126,0.21551724137931,14.7233675899952,1443,1864,1.26862695811921,-0.0814590005213377,0,256
2008,9,13,6,45.4981170831907,1329,2928,8.98224043715847,0.239071038251366,-2.76595918952024,-1354,-2640,4.68985537968721,0.0235537968720558,1,257
2008,9,14,7,46.5762415226428,2129,4583,4.53851189177395,0.196377918394065,1.07812443945206,800,1655,-4.44372854538452,-0.0426931198573011,1,258
2008,9,15,1,34.9109653233365,1490,4271,1.96675251697495,0.257550924841957,-11.6652761993063,-639,-312,-2.571759374799,0.0611730064478923,0,259
2008,9,16,2,32.1108076472883,823,2566,0.818394388152767,0.19485580670304,-2.80015767604812,-667,-1705,-1.14835812882218,-0.0626951181389176,0,260
2008,9,17,3,29.6076099881094,747,2528,1.85917721518987,0.118670886075949,-2.50319765917894,-76,-38,1.04078282703711,-0.0761849206270904,0,261
2008,9,18,4,26.5954000647878,821,3090,1.42394822006473,0.258899676375405,-3.01220992332157,74,562,-0.435228995125148,0.140228790299455,0,262
2008,9,19,5,27.8197674418605,957,3443,1.30699970955562,0.203311065930874,1.22436737707265,136,353,-0.116948510509105,-0.0555886104445303,0,263
2008,9,20,6,23.8070267435763,454,1908,1.25786163522013,0.209643605870021,-4.01274069828417,-503,-1535,-0.0491380743354943,0.00633253993914673,1,264
2008,9,21,7,32.5978460730234,1241,3814,1.80912427897221,0.314630309386471,8.79081932944708,787,1906,0.551262643752082,0.10498670351645,1,265
2008,9,22,1,29.5092216317599,944,3203,1.40493287542929,0.343428036216047,-3.08862444126345,-297,-611,-0.404191403542923,0.0287977268295765,0,266
2008,9,23,2,29.1891891891892,594,2037,3.28915071183112,0.245459008345606,-0.320032442570735,-350,-1166,1.88421783640184,-0.0979690278704412,0,267
2008,9,24,3,33.5137085137085,929,2774,3.96539293439077,0.360490266762797,4.32451932451933,335,737,0.676242222559647,0.115031258417191,0,268
2008,9,25,4,37.5062845651081,1492,3989,2.05565304587616,0.2256204562547,3.99257605139958,563,1215,-1.90973988851461,-0.134869810508097,0,269
2008,9,26,5,43.2939258051366,2124,4917,4.43359772218833,0.12202562538133,5.78764124002847,632,928,2.37794467631217,-0.10359483087337,0,270
2008,9,27,6,32.4450084602369,767,2368,2.61824324324324,0.253378378378378,-10.8489173448997,-1357,-2549,-1.81535447894508,0.131352752997048,1,271
2008,9,28,7,39.3213572854291,1379,3528,5.15873015873016,0.0850340136054422,6.87634882519226,612,1160,2.54048691548691,-0.168344364772936,1,272
2008,9,29,1,38.1436536569367,1163,3051,1.54047853162897,0.0327761389708292,-1.17770362849245,-216,-477,-3.61825162710118,-0.0522578746346129,0,273
2008,9,30,2,32.7168648172611,743,2277,3.16205533596838,0.0878348704435661,-5.42678883967558,-420,-774,1.62157680433941,0.0550587314727369,0,274
2008,10,1,3,27.8053177106805,617,2224,1.61870503597122,0.0449640287769784,-4.91154710658063,-126,-53,-1.54335029999716,-0.0428708416665877,0,275
2008,10,2,4,32.998266897747,952,2892,1.31396957123098,0.20746887966805,5.19294918706649,335,668,-0.304735464740241,0.162504850891071,0,276
2008,10,3,5,33.7964275588319,1192,3533,1.75488253608831,0.141522785168412,0.7981606610849,240,641,0.440912964857328,-0.0659460944996377,0,277
2008,10,4,6,29.8780487804878,539,1806,0.8859357696567,0.110741971207087,-3.91837877834407,-653,-1727,-0.868946766431611,-0.0307808139613246,1,278
2008,10,5,7,32.4539708711184,1181,3651,3.67022733497672,0.438236099698713,2.57592209063063,642,1845,2.78429156532002,0.327494128491625,1,279
2008,10,6,1,26.8596555514841,733,2738,1.89919649379109,0.182615047479912,-5.59431531963438,-448,-913,-1.77103084118563,-0.2556210522188,0,280
2008,10,7,2,36.1796098638204,983,2723,2.97466030113845,0.220345207491737,9.31995431233633,250,-15,1.07546380734736,0.0377301600118247,0,281
2008,10,8,3,43.8329646017699,1585,3641,3.87256248283439,0.109859928591046,7.65335473794953,602,918,0.897902181695936,-0.110485278900691,0,282
2008,10,9,4,31.0907237512742,1220,3936,2.84552845528455,0.152439024390244,-12.7422408504957,-365,295,-1.02703402754983,0.0425790957991975,0,283
2008,10,10,5,27.4284316124297,1121,4094,1.02589154860772,0.439667806546165,-3.66229213884455,-99,158,-1.81963690667683,0.287228782155921,0,284
2008,10,11,6,27.8961642774119,720,2596,2.42681047765794,0.192604006163328,0.467732664982201,-401,-1498,1.40091892905022,-0.247063800382837,1,285
2008,10,12,7,27.0029673590504,1001,3714,1.42703284868067,0.350026925148088,-0.893196918361412,281,1118,-0.999777628977268,0.15742291898476,1,286
2008,10,13,1,25.3050552004648,871,3454,0.984365952518819,0.376375217139548,-1.6979121585856,-130,-260,-0.442666896161849,0.0263482919914601,0,287
2008,10,14,2,24.0079365079365,605,2526,0.63341250989707,0.118764845605701,-1.29711869252833,-266,-928,-0.350953442621748,-0.257610371533848,0,288
2008,10,15,3,43.5316593886463,1595,3685,5.10176390773406,0.162822252374491,19.5237228807098,990,1159,4.46835139783699,0.0440574067687904,0,289
2008,10,16,4,36.1993047508691,1562,4324,2.49768732654949,0.393154486586494,-7.33235463777723,-33,639,-2.60407658118457,0.230332234212003,0,290
2008,10,17,5,31.2709832134293,1304,4176,2.37068965517241,0.311302681992337,-4.92832153743981,-258,-148,-0.126997671377077,-0.0818518045941569,0,291
2008,10,18,6,22.9263266357548,445,1945,1.33676092544987,0.308483290488432,-8.34465657767449,-859,-2231,-1.03392872972254,-0.00281939150390526,1,292
2008,10,19,7,26.1389521640091,918,3518,0.653780557134736,0.341102899374645,3.21262552825435,473,1573,-0.682980368315136,0.0326196088862128,1,293
2008,10,20,1,25.2227342549923,821,3260,0.674846625766871,0.0920245398773006,-0.916217909016794,-97,-258,0.0210660686321356,-0.249078359497344,0,294
2008,10,21,2,32.6050420168067,776,2382,2.05709487825357,0.0839630562552477,7.3823077618144,-45,-878,1.3822482524867,-0.00806148362205292,0,295
2008,10,22,3,35.5574565155403,1247,3542,4.6583850931677,0.282326369282891,2.95241449873362,471,1160,2.60129021491413,0.198363313027643,0,296
2008,10,23,4,25.5909840571743,931,3641,0.988739357319418,0.219719857182093,-9.96647245836607,-316,99,-3.66964573584828,-0.0626065121007982,0,297
2008,10,24,5,47.1647164716472,2620,5565,5.15723270440252,0.610961365678347,21.5737324144729,1689,1924,4.1684933470831,0.391241508496254,0,298
2008,10,25,6,35.6169568508706,941,2685,3.57541899441341,0.186219739292365,-11.5477596207766,-1679,-2880,-1.58181370998911,-0.424741626385982,1,299
2008,10,26,7,36.0055286800277,1563,4348,2.36890524379025,0.344986200551978,0.388571829157094,622,1663,-1.20651375062316,0.158766461259613,1,300
2008,10,27,1,36.8520066889632,1763,4796,1.93911592994162,0.187656380316931,0.84647800893557,200,448,-0.42978931384863,-0.157329820235047,0,301
2008,10,28,2,43.744752308984,1563,3590,4.45682451253482,0.0557103064066852,6.89274562002083,-200,-1206,2.5177085825932,-0.131946073910246,0,302
2008,10,29,3,31.791221826809,804,2548,1.68759811616954,0.117739403453689,-11.953530482175,-759,-1042,-2.76922639636527,0.0620290970470039,0,303
2008,10,30,4,28.2711013492313,901,3197,0.750703784798248,0.563027838598686,-3.52012047757776,97,649,-0.936894331371296,0.445288435144997,0,304
2008,10,31,5,31.9598710139735,892,2795,0.930232558139535,0.0715563506261181,3.68876966474223,-9,-402,0.179528773341286,-0.491471487972568,0,305
2008,11,1,6,36.555023923445,764,2092,0.956022944550669,1.24282982791587,4.59515290947149,-128,-703,0.0257903864111344,1.17127347728975,1,306
2008,11,2,7,43.098510882016,1505,3498,1.0863350485992,0.114351057747284,6.54348695857107,741,1406,0.13031210404853,-1.12847877016859,1,307
2008,11,3,1,36.7914042237866,993,2705,1.55268022181146,0.0739371534195933,-6.30710665822945,-512,-793,0.466345173212261,-0.0404139043276908,0,308
2008,11,4,2,34.1800356506239,767,2249,0.933748332592263,0.222321031569586,-2.6113685731627,-226,-456,-0.618931889219197,0.148383878149993,0,309
2008,11,5,3,33.5754640839387,832,2487,2.25170888620828,0.0804181745074387,-0.604571566685223,65,238,1.31796055361602,-0.141902857062148,0,310
2008,11,6,4,46.3531669865643,1932,4180,3.66028708133971,0.167464114832536,12.7777029026256,1100,1693,1.40857819513143,0.0870459403250972,0,311
2008,11,7,5,39.4306480920654,1953,4967,2.81860277833702,0.181195892893094,-6.92251889449889,21,787,-0.841684303002689,0.0137317780605585,0,312
2008,11,8,6,31.9899244332494,762,2388,2.17755443886097,0.33500837520938,-7.44072365881604,-1191,-2579,-0.641048339476053,0.153812482316286,1,313
2008,11,9,7,40.1871657754011,1503,3752,1.14605543710021,0.0533049040511727,8.1972413421517,741,1364,-1.03149900176076,-0.281703471158208,1,314
2008,11,10,1,32.0451436388509,937,2958,4.15821501014199,0.101419878296146,-8.14202213655018,-566,-794,3.01215957304177,0.0481149742449733,0,315
2008,11,11,2,40.3579676674365,1398,3488,5.61926605504587,0.114678899082569,8.3128240285856,461,530,1.46105104490388,0.0132590207864228,0,316
2008,11,12,3,39.6626768226333,1458,3683,1.52049959272332,0.0543035568829758,-0.695290844803196,60,195,-4.09876646232255,-0.060375342199593,0,317
2008,11,13,4,50.3932244404114,2499,4980,3.79518072289157,0.261044176706827,10.7305476177781,1041,1297,2.27468113016824,0.206740619823852,0,318
2008,11,14,5,58.9683860232945,3544,6047,6.94559285596163,0.148834132627749,8.57516158288313,1045,1067,3.15041213307007,-0.112210044079078,0,319
2008,11,15,6,37.2838616714697,1035,2783,3.01832554796982,0.50305425799497,-21.6845243518248,-2509,-3264,-3.92726730799182,0.35422012536722,1,320
2008,11,16,7,34.2927631578947,1251,3653,2.76485080755543,0.0273747604708459,-2.99109851357501,216,870,-0.253474740414382,-0.475679497524124,1,321
2008,11,17,1,27.5670372792675,843,3064,1.76240208877285,0.097911227154047,-6.72572587862723,-408,-589,-1.00244871878259,0.0705364666832011,0,322
2008,11,18,2,27.8222222222222,626,2254,1.37533274179237,0.266193433895297,0.25518494295472,-217,-810,-0.387069346980477,0.16828220674125,0,323
2008,11,19,3,32.7472527472527,894,2744,0.65597667638484,0.255102040816327,4.92503052503053,268,490,-0.719356065407529,-0.0110913930789707,0,324
2008,11,20,4,31.969246031746,1289,4035,1.75960346964064,0.272614622057001,-0.778006715506717,395,1291,1.1036267932558,0.0175125812406747,0,325
2008,11,21,5,31.9157553665452,1576,4943,2.73113493829658,0.202306291725673,-0.0534906652008651,287,908,0.971531468655936,-0.0703083303313286,0,326
2008,11,22,6,30.8842652795839,950,3092,2.52263906856404,0.194049159120311,-1.03149008696128,-626,-1851,-0.208495869732545,-0.00825713260536218,1,327
2008,11,23,7,26.5070189925681,642,2427,1.68932838895756,0.206015657189946,-4.37724628701575,-308,-665,-0.833310679606475,0.011966498069636,1,328
2008,11,24,1,29.8692810457516,914,3067,2.57580697750245,0.097815454841865,3.36226205318351,272,640,0.886478588544885,-0.108200202348081,0,329
2008,11,25,2,27.5464265616207,979,3561,1.8253299634934,0.05616399887672,-2.32285448413093,65,494,-0.750477014009045,-0.041651455965145,0,330
2008,11,26,3,26.0830860534125,879,3373,1.18588793359028,0.148235991698785,-1.46334050820824,-100,-188,-0.639442029903125,0.0920719928220645,0,331
2008,11,27,4,27.0531400966184,392,1451,3.51481736733287,0.206753962784287,0.970054043205895,-487,-1922,2.3289294337426,0.0585179710855022,0,332
2008,11,28,5,22.2029988465975,385,1736,2.59216589861751,0.230414746543779,-4.85014125002089,-7,285,-0.922651468715362,0.0236607837594921,0,333
2008,11,29,6,41.5979259957577,1765,4260,4.76525821596244,0.352112676056338,19.3949271491603,1380,2524,2.17309231734493,0.121697929512559,1,334
2008,11,30,7,67.5726728932732,6439,9646,10.0870827285922,0.352477710968277,25.9747468975155,4674,5386,5.32182451262972,0.000365034911938955,1,335
2008,12,1,1,58.3704708389847,6025,10367,7.94829748239607,0.453361628243465,-9.20220205428848,-414,721,-2.1387852461961,0.100883917275188,0,336
2008,12,2,2,27.1006374348078,1403,5184,1.35030864197531,0.250771604938272,-31.2698334041769,-4622,-5183,-6.59798884042076,-0.202590023305193,0,337
2008,12,3,3,32.6888832358179,1285,3941,4.82111139304745,0.101497081958894,5.58824580101005,-118,-1243,3.47080275107214,-0.149274522979378,0,338
2008,12,4,4,37.9156908665105,1619,4293,2.93501048218029,0.372699743768926,5.22680763069268,334,352,-1.88610091086716,0.271202661810033,0,339
2008,12,5,5,28.2937365010799,1048,3726,1.82501341921632,0.187869028448739,-9.62195436543062,-571,-567,-1.10999706296398,-0.184830715320188,0,340
2008,12,6,6,34.4639376218324,884,2574,6.99300699300699,0.427350427350427,6.17020112075245,-164,-1152,5.16799357379068,0.239481398901689,1,341
2008,12,7,7,41.3053949903661,1715,4166,3.72059529524724,0.192030724915987,6.84145736853373,831,1592,-3.27241169775975,-0.235319702434441,1,342
2008,12,8,1,35.3394604209902,1192,3388,5.46044864226682,0.295159386068477,-5.96593456937588,-523,-778,1.73985334701958,0.10312866115249,0,343
2008,12,9,2,48.2198142414861,1869,3944,10.3448275862069,0.0760649087221095,12.8803538204959,677,556,4.88437894394007,-0.219094477346367,0,344
2008,12,10,3,58.2703300756039,3160,5482,7.98978475009121,0.127690623859905,10.0505158341178,1291,1538,-2.35504283611569,0.0516257151377956,0,345
2008,12,11,4,47.6925807596734,2687,5661,9.06200317965024,0.123653064829535,-10.5777493159305,-473,179,1.07221842955903,-0.00403755903036973,0,346
2008,12,12,5,38.0560454634529,1942,5117,3.67402775063514,0.156341606410006,-9.63653529622054,-745,-544,-5.3879754290151,0.0326885415804704,0,347
2008,12,13,6,33.6789297658863,1007,3009,5.01827849783981,0.365569956796278,-4.37711569756658,-935,-2108,1.34425074720468,0.209228350386272,1,348
2008,12,14,7,46.5406275140788,2314,4999,4.36087217443489,0.18003600720144,12.8616977481926,1307,1990,-0.657406323404928,-0.185533949594838,1,349
2008,12,15,1,52.1851953018301,3821,7382,10.024383635871,0.135464643727987,5.64456778775126,1507,2383,5.66351146143615,-0.0445713634734533,0,350
2008,12,16,2,57.2066234701224,3973,7069,14.5140755410949,0.22634035931532,5.02142816829229,152,-313,4.48969190522388,0.0908757155873334,0,351
2008,12,17,3,53.2890213156085,4650,8874,7.52760874464728,0.214108631958531,-3.91760215451386,677,1805,-6.98646679644764,-0.0122317273567899,0,352
2008,12,18,4,52.9780564263323,4732,9066,10.9640414736378,0.408118243988529,-0.310964889276242,82,192,3.43643272899048,0.194009612029998,0,353
2008,12,19,5,60.3322528363047,5956,9989,12.1233356692362,0.400440484532986,7.35419640997242,1224,923,1.15929419559839,-0.00767775945554222,0,354
2008,12,20,6,57.4507658643326,5251,9249,11.5580062709482,0.713590658449562,-2.88148697197209,-705,-740,-0.56532939828795,0.313150173916576,1,355
2008,12,21,7,62.8634894991923,6226,9994,13.9683810286172,0.220132079247549,5.41272363485964,975,745,2.41037475766896,-0.493458579202014,1,356
2008,12,22,1,52.0497596833475,5523,10693,7.97718133358272,0.813616384550641,-10.8137298158448,-703,699,-5.99119969503445,0.593484305303092,0,357
2008,12,23,2,55.5217060167555,5832,10621,9.92373599472743,0.640241031917899,3.47194633340805,309,-72,1.94655466114471,-0.173375352632742,0,358
2008,12,24,3,57.0373106760251,4632,8169,9.54829232464194,0.367242012486228,1.5156046592696,-1200,-2452,-0.375443670085486,-0.27299901943167,0,359
2008,12,25,4,39.7371714643304,1905,4851,5.56586270871985,0.10307153164296,-17.3001392116947,-2727,-3318,-3.98242961592209,-0.264170480843268,0,360
2008,12,26,5,58.4655152156033,4976,8707,9.31434478006202,0.356035373837143,18.7283437512729,3071,3856,3.74848207134217,0.252963842194182,0,361
2008,12,27,6,61.5762471345923,5641,9241,10.648198246943,0.313818850773726,3.11073191898895,665,534,1.33385346688095,-0.0422165230634167,1,362
2008,12,28,7,38.6826182618262,2813,7300,4.01369863013699,0.246575342465753,-22.8936288727661,-2828,-1941,-6.63449961680599,-0.0672435083079724,1,363
2008,12,29,1,25.6540560888387,1363,5327,1.31406044678055,0.563168762905951,-13.0285621729875,-1450,-1973,-2.69963818335644,0.316593420440197,0,364
2008,12,30,2,34.4430887223287,1976,5810,3.94148020654045,0.413080895008606,8.78903263349005,613,483,2.6274197597599,-0.150087867897345,0,365
2008,12,31,3,40.5746456998641,2090,5192,5.98998459167951,0.500770416024653,6.13155697753537,114,-618,2.04850438513906,0.0876895210160475,0,366
